There are a total of 75 points in the trajectory
-0.689688,-0.000241642,-0.0001225,0.692516,-0,-0,0,0,
-0.690337,-0.00524178,0.00220273,0.694738,-0.0120688,-0.100012,0.0462822,0.0426337,
-0.691847,-0.0202445,0.00906865,0.700529,-0.0145523,-0.200047,0.0900963,0.0659899,
-0.692565,-0.0447321,0.0199104,0.707214,0.00766502,-0.255474,0.113869,0.0777488,
-0.689724,-0.070443,0.0314864,0.716321,0.0390647,-0.245419,0.107988,0.069855,
-0.685405,-0.090431,0.0402514,0.72223,0.0519701,-0.17053,0.0784833,0.0855687,
-0.677431,-0.112453,0.0500286,0.730928,0.112396,-0.265744,0.116364,0.0997201,
-0.662555,-0.137581,0.0612064,0.74394,0.167886,-0.221579,0.0975358,0.127022,
-0.644012,-0.154887,0.0687859,0.75705,0.181775,-0.126238,0.05444,0.11993,
-0.625231,-0.1632,0.072311,0.769321,0.195245,-0.055439,0.0225057,0.124523,
-0.607504,-0.164962,0.0728024,0.780106,0.194236,0.0117997,-0.00851588,0.120287,
-0.586585,-0.16092,0.0705196,0.792513,0.213333,0.0761044,-0.0385151,0.1347,
-0.561295,-0.148621,0.0640396,0.805792,0.278805,0.168721,-0.0892913,0.130816,
-0.533609,-0.126794,0.0527248,0.818836,0.289345,0.267741,-0.140641,0.11206,
-0.501519,-0.0950288,0.0355889,0.826694,0.345195,0.367657,-0.201294,0.0438017,
-0.469054,-0.0582841,0.0152887,0.827067,0.309647,0.357064,-0.199931,-0.0379114,
-0.435776,-0.0214784,-0.00568316,0.818711,0.365715,0.39991,-0.230033,-0.130913,
-0.396719,0.0184185,-0.0288715,0.801025,0.413052,0.388067,-0.228353,-0.225582,
-0.35258,0.0558956,-0.0512469,0.773685,0.475492,0.361303,-0.219201,-0.321124,
-0.301747,0.0895422,-0.0721041,0.736605,0.54938,0.319997,-0.202467,-0.420346,
-0.244981,0.116684,-0.0900534,0.692358,0.568716,0.221827,-0.156252,-0.456141,
-0.188717,0.134209,-0.103521,0.647012,0.535424,0.129468,-0.112462,-0.439442,
-0.138177,0.14318,-0.112774,0.606528,0.460759,0.0605429,-0.0764016,-0.368646,
-0.0952056,0.145558,-0.118795,0.572449,0.39632,0.00220729,-0.0498321,-0.316814,
-0.0580827,0.143835,-0.12291,0.54299,0.35199,-0.0444126,-0.0302147,-0.270599,
-0.0278803,0.13975,-0.125576,0.519086,0.252006,-0.0330328,-0.0244448,-0.208643,
-0.00110824,0.132287,-0.126744,0.499982,0.273187,-0.0938458,-0.00663919,-0.186395,
0.021248,0.124843,-0.127546,0.483814,0.181509,-0.0681476,-0.00472826,-0.129397,
0.0404821,0.113092,-0.12645,0.473356,0.221598,-0.162395,0.0215633,-0.10475,
0.0583447,0.100776,-0.125181,0.463427,0.130995,-0.0898492,0.00819797,-0.0777416,
0.0687342,0.088673,-0.122831,0.460335,0.0987334,-0.158453,0.0371428,-0.0035625,
0.0808566,0.071567,-0.119283,0.45721,0.103064,-0.136329,0.026235,-0.0369903,
0.0874418,0.0617518,-0.117293,0.455135,0.0302757,-0.0909911,0.0245525,0.0152627,
0.0889878,0.050149,-0.113702,0.459565,0.0271863,-0.16177,0.0481416,0.0480332,
0.092964,0.0313697,-0.108353,0.463606,0.0473472,-0.164009,0.0429837,0.0116386,
0.0951337,0.0176037,-0.1044,0.466413,-0.0177003,-0.141847,0.0488311,0.0721626,
0.0920082,-0.000344869,-0.0980868,0.475896,-0.0248882,-0.228543,0.0762538,0.0917157,
0.0907725,-0.0194102,-0.0919618,0.481961,0.00137616,-0.143993,0.0432122,0.0255686,
0.0866648,-0.0320196,-0.0872644,0.489167,-0.0735124,-0.145683,0.0596704,0.109553,
0.0775427,-0.0515369,-0.0794709,0.502239,-0.0937998,-0.232843,0.0890567,0.127195,
0.0702935,-0.0702494,-0.0724239,0.511443,-0.0737365,-0.137803,0.0557842,0.0853233,
0.0592282,-0.0846129,-0.0659133,0.523765,-0.13886,-0.18728,0.0832893,0.144532,
0.0450906,-0.104802,-0.0571442,0.537734,-0.113793,-0.18058,0.0752424,0.100399,
0.0306635,-0.119633,-0.0499323,0.5512,-0.190044,-0.155337,0.0831926,0.175098,
0.00761366,-0.139391,-0.0396176,0.571243,-0.24148,-0.212022,0.108955,0.196535,
-0.0207436,-0.157302,-0.0290032,0.59383,-0.298929,-0.166402,0.1045,0.228229,
-0.0483831,-0.171533,-0.0197411,0.614116,-0.295521,-0.106444,0.085022,0.223475,
-0.0815549,-0.18191,-0.0107391,0.638574,-0.331473,-0.0962881,0.0866648,0.233982,
-0.118092,-0.188024,-0.00282391,0.664,-0.378942,-0.043825,0.0743815,0.256896,
-0.15301,-0.189578,0.0030728,0.68751,-0.354969,0.0155006,0.0484046,0.243799,
-0.189951,-0.186426,0.00735255,0.712043,-0.368936,0.0667849,0.0278954,0.245606,
-0.230403,-0.176937,0.00927288,0.737992,-0.418471,0.136365,0.00222247,0.267899,
-0.274746,-0.159075,0.00757397,0.764585,-0.441763,0.225638,-0.0419608,0.252061,
-0.320271,-0.131515,0.000738357,0.789035,-0.453937,0.325289,-0.0975019,0.225182,
-0.36089,-0.09737,-0.0109467,0.807091,-0.356568,0.342947,-0.128865,0.136939,
-0.392336,-0.0633151,-0.0247181,0.816556,-0.277209,0.327153,-0.138981,0.0595219,
-0.418839,-0.0283799,-0.0404519,0.818007,-0.244755,0.351798,-0.164644,-0.0212185,
