There are a total of 256 points in the trajectory
-0.689977,0.000380901,0.000924029,0.693224,-0,-0,0,0,
-0.690184,-0.000869099,0.0014969,0.693684,-0.008254,-0.05,0.0229148,0.0184102,
-0.690771,-0.00461929,0.00321061,0.695027,-0.0143943,-0.100013,0.0455047,0.0342744,
-0.691561,-0.0104195,0.00584427,0.696973,-0.0154211,-0.12,0.0545296,0.0405915,
-0.692248,-0.0164195,0.00857609,0.699044,-0.0120869,-0.12,0.0547433,0.0422444,
-0.692802,-0.0224195,0.0113163,0.701179,-0.0103958,-0.12,0.054744,0.0423525,
-0.693202,-0.0284195,0.014034,0.703172,-0.00564464,-0.12,0.0539694,0.0373867,
-0.693374,-0.0344195,0.0167158,0.704935,-0.00176091,-0.12,0.0535322,0.0346727,
-0.693413,-0.0404195,0.0194029,0.706745,0.000216177,-0.12,0.0539541,0.0377147,
-0.693358,-0.0464195,0.0221091,0.708692,0.00201944,-0.12,0.0541228,0.0390903,
-0.693153,-0.0524195,0.0248026,0.710581,0.00619022,-0.12,0.0536209,0.036493,
-0.69274,-0.0584195,0.0274713,0.712342,0.0102976,-0.12,0.0531267,0.033935,
-0.69212,-0.0644195,0.0301194,0.714009,0.0145051,-0.12,0.0528078,0.0328053,
-0.69129,-0.0704195,0.0327521,0.715623,0.0187256,-0.12,0.052497,0.0317432,
-0.690302,-0.0764195,0.035373,0.717196,0.0206091,-0.12,0.0523263,0.0310946,
-0.68917,-0.0824195,0.0379777,0.718703,0.0246655,-0.12,0.0518635,0.0291784,
-0.687835,-0.0884195,0.0405593,0.720114,0.0287352,-0.12,0.0513992,0.0272558,
-0.686307,-0.0944195,0.0431252,0.721484,0.0323073,-0.12,0.0512998,0.02804,
-0.684604,-0.10042,0.0456896,0.722921,0.0358492,-0.12,0.0512769,0.0294233,
-0.682742,-0.10642,0.048253,0.724419,0.0378464,-0.12,0.0512457,0.0300696,
-0.680747,-0.11242,0.0508005,0.725859,0.0419586,-0.12,0.0506535,0.0275174,
-0.678557,-0.11842,0.0533262,0.727224,0.0451555,-0.12,0.0507269,0.0294676,
-0.676243,-0.12442,0.0558834,0.728875,0.0474003,-0.12,0.051568,0.0366575,
-0.67377,-0.13042,0.0584534,0.730699,0.0522884,-0.12,0.0510927,0.0356847,
-0.671008,-0.13642,0.0609918,0.732441,0.057833,-0.12,0.0504867,0.0340988,
-0.668078,-0.14242,0.0635128,0.734143,0.0603025,-0.12,0.0502666,0.0338585,
-0.664961,-0.14842,0.066017,0.735826,0.0644062,-0.12,0.049901,0.0334591,
-0.661592,-0.15442,0.0684945,0.737456,0.0708599,-0.12,0.0491085,0.0314285,
-0.657866,-0.16042,0.0709266,0.738964,0.0780265,-0.12,0.0481923,0.0289405,
-0.653842,-0.16642,0.0733251,0.740414,0.0843449,-0.12,0.047619,0.0290935,
-0.649412,-0.17242,0.0756867,0.741874,0.0929949,-0.12,0.0468341,0.0293031,
-0.644582,-0.17842,0.0780103,0.743332,0.0998953,-0.12,0.0460578,0.0284544,
-0.639394,-0.18442,0.0802873,0.744703,0.107727,-0.12,0.0450086,0.0263551,
-0.633836,-0.19042,0.0825181,0.746002,0.114926,-0.12,0.0443103,0.0265899,
-0.627908,-0.196376,0.084701,0.74737,0.12,-0.115929,0.0420713,0.0271314,
-0.621908,-0.201918,0.0866705,0.748562,0.12,-0.105982,0.0368398,0.0207227,
-0.615908,-0.207067,0.0884338,0.749502,0.12,-0.1022,0.0348507,0.018286,
-0.609908,-0.211922,0.0900497,0.750319,0.12,-0.0913959,0.0294903,0.014156,
-0.603908,-0.21624,0.0913991,0.750931,0.12,-0.0827537,0.0252249,0.0110291,
-0.597908,-0.220276,0.0926242,0.751555,0.12,-0.0787186,0.0237878,0.013948,
-0.591908,-0.224116,0.0937798,0.752323,0.12,-0.0750262,0.0224882,0.0167037,
-0.585908,-0.227783,0.094875,0.753224,0.12,-0.0716657,0.0213243,0.0193149,
-0.579908,-0.231252,0.0958849,0.754153,0.12,-0.0665578,0.0187231,0.0169663,
-0.573908,-0.234441,0.0967481,0.754919,0.12,-0.0610943,0.0158415,0.0137003,
-0.567908,-0.237413,0.0975094,0.755653,0.12,-0.0575677,0.0145343,0.0157927,
-0.561908,-0.240199,0.098202,0.756497,0.12,-0.053868,0.0131314,0.0177517,
-0.555908,-0.242781,0.0988008,0.757327,0.12,-0.0494377,0.0108373,0.0154879,
-0.549908,-0.245148,0.0992882,0.758048,0.12,-0.0456636,0.00888302,0.0135596,
-0.543908,-0.247317,0.0996743,0.758677,0.12,-0.0411151,0.00657895,0.0116231,
-0.537908,-0.249262,0.0999476,0.759212,0.12,-0.0367476,0.00436658,0.00976364,
-0.531908,-0.251043,0.100136,0.759667,0.12,-0.0344134,0.0030781,0.00798267,
-0.525908,-0.252684,0.100243,0.759987,0.12,-0.0312141,0.00121634,0.00483126,
-0.519908,-0.254165,0.100259,0.760157,0.12,-0.0279926,-0.000569276,0.00230129,
-0.513908,-0.255481,0.100188,0.760234,0.12,-0.0246676,-0.00226113,0.000781761,
-0.507908,-0.256638,0.100036,0.760238,0.12,-0.0222483,-0.00349211,-0.000323835,
-0.501908,-0.25771,0.0998389,0.760189,0.12,-0.0200613,-0.00469672,-0.00205098,
-0.495908,-0.25864,0.099564,0.760029,0.12,-0.0171556,-0.00629713,-0.00434562,
-0.489908,-0.259432,0.0992126,0.75976,0.12,-0.0151028,-0.00742784,-0.0059668,
-0.483908,-0.260133,0.0988252,0.759517,0.12,-0.0126764,-0.00815651,-0.0034387,
-0.477908,-0.260699,0.0983969,0.759415,0.12,-0.0100301,-0.00896243,-0.000775756,
-0.471908,-0.261143,0.0979302,0.759427,0.12,-0.00771614,-0.00970546,0.00123118,
-0.465908,-0.261473,0.0974248,0.759521,0.12,-0.00513584,-0.0107313,0.00201655,
-0.459908,-0.261638,0.0968476,0.759619,0.12,-0.00147021,-0.0123557,0.00190171,
-0.453908,-0.261639,0.0961971,0.759707,0.12,0.000964043,-0.0135189,0.00113773,
-0.447908,-0.261535,0.0954889,0.759701,0.12,0.00319417,-0.0148085,-0.00138663,
-0.441908,-0.261319,0.0947161,0.759568,0.12,0.00543797,-0.0161059,-0.00392647,
