-6.941035131057524676e-01,-3.274841252853596257e-02,-8.153705155836249441e-02,7.038350434779349074e-01
-6.925629484081835541e-01,-3.496875984200544657e-02,-8.162177393556463434e-02,7.015190752651406791e-01
-6.928098707903809217e-01,-3.662640637308210712e-02,-8.171294096993997336e-02,7.021278774876998918e-01
-6.931933432312172849e-01,-3.950324707500893484e-02,-8.174392613427249044e-02,7.031232502710332843e-01
-6.936814366760623018e-01,-4.359455828897221275e-02,-8.178462844311100433e-02,7.044428583123235610e-01
-6.942311861713750254e-01,-4.889732988881343584e-02,-8.182829920500572785e-02,7.059987717384738071e-01
-6.947861373483855685e-01,-5.540822949980155759e-02,-8.189044241493506626e-02,7.076788520443950681e-01
-6.952442145441747323e-01,-6.313679743555417057e-02,-8.193760099896367499e-02,7.097509027095164624e-01
-6.954763297430966995e-01,-7.209400032495517918e-02,-8.196970842836526217e-02,7.125347493512690367e-01
-6.954574882601907149e-01,-8.225111184662901864e-02,-8.195168248759342189e-02,7.151193904466996987e-01
-6.951867656067090007e-01,-9.299171820362348018e-02,-8.192126358254249452e-02,7.182421300408262654e-01
-6.946288605605399624e-01,-1.037353676457633544e-01,-8.187810593571040463e-02,7.215077777778314827e-01
-6.938379942178080073e-01,-1.132108037383451477e-01,-8.185788963298629151e-02,7.238562930037334420e-01
-6.926422641191584129e-01,-1.226936042365874835e-01,-8.184067037448757020e-02,7.271222846733096379e-01
-6.909684124921156023e-01,-1.333077283702830962e-01,-8.180987559146533916e-02,7.301606852997352126e-01
-6.890822241937857306e-01,-1.436268571915401970e-01,-8.176486491154454084e-02,7.334743162875103639e-01
-6.870287080483212794e-01,-1.534516156128490350e-01,-8.169447818577456333e-02,7.369638227013265430e-01
-6.849561711201240799e-01,-1.619707743496270058e-01,-8.162915676185508729e-02,7.394783061582670403e-01
-6.825538304429153991e-01,-1.701079904950068555e-01,-8.159887492753729876e-02,7.426013197476686312e-01
-6.795518776356669344e-01,-1.792072504813387313e-01,-8.155823793934778576e-02,7.457245025199744637e-01
-6.765150316606095560e-01,-1.875033202283004075e-01,-8.152141705564336371e-02,7.483818810975072511e-01
-6.729608386174793511e-01,-1.963301418009262278e-01,-8.146212613409943570e-02,7.523281809779925888e-01
-6.690941122882889669e-01,-2.050495719145372653e-01,-8.138686318763799221e-02,7.556251200425931902e-01
-6.651514987039625071e-01,-2.129396201160232982e-01,-8.133808849112625361e-02,7.589479147617098631e-01
-6.607075407672845513e-01,-2.210252305179822574e-01,-8.132437544852977318e-02,7.622746219958412839e-01
-6.566410312320218878e-01,-2.278309399483036957e-01,-8.134479058661200912e-02,7.646699973129184036e-01
-6.520502624469675101e-01,-2.346320158614413898e-01,-8.137053563963307645e-02,7.682527428685727022e-01
-6.462600492445111922e-01,-2.426706492388859271e-01,-8.137120533317197812e-02,7.718707922531240495e-01
-6.395080966355292107e-01,-2.507881009416311757e-01,-8.136462734641820849e-02,7.756697467406755697e-01
-6.330879752056230991e-01,-2.575831642137412780e-01,-8.135479871565665100e-02,7.787199804067291842e-01
-6.273667740418702454e-01,-2.630946326023307913e-01,-8.137257792112104204e-02,7.811168394008161098e-01
-6.204003441662734319e-01,-2.689207492103209973e-01,-8.141194389971850853e-02,7.847899476006015007e-01
-6.122582854729209378e-01,-2.752470782293959806e-01,-8.146149238254571379e-02,7.881261245839424889e-01
-6.040814855470948430e-01,-2.804227444164033023e-01,-8.149209169066203018e-02,7.915502693968918813e-01
-5.974778367649783428e-01,-2.842375395351903200e-01,-8.150483917966398761e-02,7.936930753761580748e-01
-5.923140840620335634e-01,-2.868596093882990195e-01,-8.152194288645063514e-02,7.953835994183554581e-01
-5.849813630855758007e-01,-2.900478802471552764e-01,-8.153586425550628236e-02,7.983569382608990406e-01
-5.780848451826658962e-01,-2.928499873985071500e-01,-8.156304146905193897e-02,8.005764420993080055e-01
-5.732220100141496300e-01,-2.944715419753647367e-01,-8.156111467358460876e-02,8.021766779257574198e-01
-5.648105860638663600e-01,-2.966899697581355522e-01,-8.153291177513331822e-02,8.053630152856521285e-01
-5.572087616015206635e-01,-2.985259771794072647e-01,-8.144871907414191758e-02,8.076116101293460137e-01
-5.526716093153316578e-01,-2.992166779692755352e-01,-8.135240358541136196e-02,8.089637411190899741e-01
-5.422156922000777035e-01,-3.002009746851546090e-01,-8.126280275312000589e-02,8.119586072788992359e-01
-5.341999025326614747e-01,-3.008202544044178417e-01,-8.119986819093125141e-02,8.136329794039107721e-01
-5.287643791654502712e-01,-3.007289453108867860e-01,-8.113547383167345195e-02,8.150733508808255534e-01
-5.174566692921283018e-01,-3.003906014002321601e-01,-8.105837300048382432e-02,8.174441223218444907e-01
-5.116817088708809358e-01,-3.001506315190115015e-01,-8.094409181390796459e-02,8.183350783631734293e-01
-5.059536580107023562e-01,-2.991656335579585546e-01,-8.079787607790542281e-02,8.199752677215479402e-01
-4.946324848918687844e-01,-2.970765263648426635e-01,-8.066183415678636337e-02,8.224968514652430951e-01
-4.886013429706154154e-01,-2.958770494085048441e-01,-8.056751245312664123e-02,8.235583862394485477e-01
-4.822616670526113092e-01,-2.939639381050937472e-01,-8.049367814547873923e-02,8.249407519151319423e-01
-4.726849754730738651e-01,-2.910423104222563673e-01,-8.043294556537892992e-02,8.264333672368463501e-01
-4.666982591144484549e-01,-2.891900061327803972e-01,-8.033386028428994574e-02,8.271472666440642385e-01
-4.614382656461616938e-01,-2.868584248779524892e-01,-8.019683821251967493e-02,8.281999260674256513e-01
-4.532450566723111307e-01,-2.831814058174206838e-01,-8.001822676091795150e-02,8.293842397272135347e-01
-4.459862226848916311e-01,-2.800002127171396515e-01,-7.986231519121303468e-02,8.300393023383456637e-01
-4.404556281700057196e-01,-2.768808484826005278e-01,-7.975005493874338935e-02,8.309398199588557965e-01
-4.327687270927579322e-01,-2.724168840896417643e-01,-7.967203440688636062e-02,8.318489333579923706e-01
-4.256322137383130588e-01,-2.683752881529588019e-01,-7.962143985540953706e-02,8.323024116547999007e-01
-4.204691149423115948e-01,-2.649459235691267733e-01,-7.955087790656834024e-02,8.330198319308304011e-01
-4.139367747815482779e-01,-2.602396640718329102e-01,-7.941669813854668192e-02,8.339218086888586789e-01
-4.057004630671326995e-01,-2.543471749147745431e-01,-7.923364676962706132e-02,8.345308936650306375e-01
-3.990551187393130972e-01,-2.486283158776977364e-01,-7.903728243900520756e-02,8.351702255873680869e-01
-3.914378711222821772e-01,-2.416354689773365372e-01,-7.883731670905536060e-02,8.356405411816262285e-01
-3.839564646556821725e-01,-2.348219604482999212e-01,-7.872365960759150627e-02,8.356818980302646027e-01
-3.774393250939148681e-01,-2.276669571814423920e-01,-7.870607902351070551e-02,8.361629756359254539e-01
-3.697061262403371074e-01,-2.193315722913612986e-01,-7.875803380806328802e-02,8.361558707333990315e-01
-3.632937604151517119e-01,-2.114957260283404639e-01,-7.893419671817270000e-02,8.362415721693131632e-01
-3.568552178126468410e-01,-2.026245816570640679e-01,-7.910646110985680712e-02,8.363599984377912966e-01
-3.504282437442801101e-01,-1.940602514915266419e-01,-7.934727571681092495e-02,8.359574542627007387e-01
-3.449681424909462057e-01,-1.854171717835070288e-01,-7.955977955142351510e-02,8.356964419764459917e-01
-3.392229916685876034e-01,-1.765931946739312808e-01,-7.978516557992899882e-02,8.349600568563639857e-01
-3.344797030584300002e-01,-1.690137072453783418e-01,-7.999188041316118714e-02,8.342067847001426451e-01
-3.304736962474081885e-01,-1.608269056994077739e-01,-8.017559437147786516e-02,8.338606844891467418e-01
-3.256721648400021651e-01,-1.513574074600055053e-01,-8.034696173641314720e-02,8.329871750879995762e-01
-3.214496634692433630e-01,-1.422480565264630237e-01,-8.049217217255953682e-02,8.321616145126293773e-01
-3.175227722540118203e-01,-1.322462261965183516e-01,-8.064010189053083533e-02,8.314707878186748946e-01
-3.128312630269410310e-01,-1.208847499939793985e-01,-8.078329656958255223e-02,8.300688853625532992e-01
-3.093998221805835391e-01,-1.097093476988564437e-01,-8.092551889548509070e-02,8.287906127834305803e-01
-3.062178523605905145e-01,-9.984281923542948078e-02,-8.106742544938036477e-02,8.272042330769036056e-01
-3.035672817081694341e-01,-9.116465788248546975e-02,-8.118358708043460492e-02,8.256723219410472270e-01
-3.016331918528417089e-01,-8.178274565490785408e-02,-8.129424212703914576e-02,8.244454129901233053e-01
-2.993120426480465612e-01,-7.153228844874583159e-02,-8.139793580558635222e-02,8.226262467227738462e-01
-2.976532012980599995e-01,-6.215649565543605176e-02,-8.147830087861210324e-02,8.210718996182156948e-01
-2.965634002258165092e-01,-5.188603027579408861e-02,-8.157632513346227410e-02,8.196604198048511591e-01
-2.951218662917332036e-01,-4.067410361629267973e-02,-8.163540840852677449e-02,8.175558465468215630e-01
-2.946613237130842888e-01,-2.939640822502044906e-02,-8.169162999387651058e-02,8.155067280501782090e-01
-2.941181534676628462e-01,-1.748412993358291687e-02,-8.172159908451476218e-02,8.128208594378815155e-01
-2.940900818886186263e-01,-6.390377814597104217e-03,-8.174570788962567947e-02,8.103224728240123742e-01
-2.947692956523460528e-01,4.671520014449860765e-03,-8.176411685639008164e-02,8.080294290285991998e-01
-2.951235660958195783e-01,1.444858715488063321e-02,-8.178456486383044177e-02,8.054837495381403922e-01
-2.964293167281876196e-01,2.389190307929893106e-02,-8.181437319591122748e-02,8.033836496546989947e-01
-2.978616199316556634e-01,3.462305447145232196e-02,-8.183713941803077985e-02,8.005957133774174173e-01
-2.995931969517293125e-01,4.574417554645664186e-02,-8.186329933347286092e-02,7.973836043522424255e-01
-3.020789801547267284e-01,5.667594006953177027e-02,-8.190773060258992044e-02,7.941803026871351312e-01
-3.040052459379759542e-01,6.637752961530313245e-02,-8.194823827428089624e-02,7.907402629457318533e-01
-3.072945283210203327e-01,7.577915047757373401e-02,-8.202172061179256735e-02,7.880944781001674171e-01
-3.106868604849219451e-01,8.552892252971874831e-02,-8.210968965533337049e-02,7.849599524606670764e-01
-3.139008492441425213e-01,9.411066843846949137e-02,-8.221634169221592181e-02,7.819622970409617624e-01
-3.182054370021805689e-01,1.032543229490126557e-01,-8.235665651304478752e-02,7.789394684895928345e-01
-3.220264122142629248e-01,1.119736984714352762e-01,-8.251039375611098070e-02,7.754675059302404971e-01
-3.262736304511879015e-01,1.199273676938957117e-01,-8.270806576782137320e-02,7.722509465817118945e-01
-3.306075087747313290e-01,1.277837707592799632e-01,-8.285249301800595711e-02,7.687255767226622849e-01
-3.340387850954053550e-01,1.343651484952589070e-01,-8.299573637692353456e-02,7.653096370959486805e-01
-3.386088274162110112e-01,1.404666192327949092e-01,-8.301121462122088013e-02,7.627784291667879524e-01
-3.439187347677947204e-01,1.476420353019181064e-01,-8.295247113614971635e-02,7.594695953957111278e-01
-3.485690644928027826e-01,1.540948373009056738e-01,-8.280966228290270736e-02,7.560472092738306227e-01
-3.546940520632543836e-01,1.603942988445359041e-01,-8.260865432559234833e-02,7.532474579037902185e-01
-3.606956373555716966e-01,1.668583323103682570e-01,-8.242580399228637000e-02,7.498121864949449655e-01
-3.658835640635765829e-01,1.721289473789931190e-01,-8.225788567766556536e-02,7.467548016609778516e-01
-3.724715417322802535e-01,1.777666526116123136e-01,-8.215351470215841168e-02,7.435791135809778352e-01
-3.780767400048524185e-01,1.827703332926801094e-01,-8.208328867353384406e-02,7.402399029882575920e-01
-3.830655161147081822e-01,1.866286383328519261e-01,-8.204380008823698722e-02,7.376344820068433394e-01
-3.900340740530797157e-01,1.910954768798255876e-01,-8.199567955995339108e-02,7.348173014455440244e-01
-3.967073009993782318e-01,1.955712512503218203e-01,-8.191935851690682058e-02,7.314374029835277735e-01
-4.032737614804774440e-01,1.991723392404300685e-01,-8.181496754153871898e-02,7.285159423808010848e-01
-4.113490057386626209e-01,2.031287608336354022e-01,-8.170172143214762817e-02,7.249067918211364869e-01
-4.169117557269376717e-01,2.059406996600063322e-01,-8.160770515526308277e-02,7.218377005393292745e-01
-4.227095248493132340e-01,2.079679772075366806e-01,-8.156590667694410546e-02,7.198757066185567099e-01
-4.313217671380589757e-01,2.108126258160521460e-01,-8.157301592674125190e-02,7.168593411552764971e-01
-4.371206086857033490e-01,2.127877308746352059e-01,-8.157495345155249544e-02,7.142913465247895388e-01
-4.422312457011703946e-01,2.139426806764131161e-01,-8.156292756917542242e-02,7.124850268089160110e-01
-4.520534275403259028e-01,2.159720459443495166e-01,-8.151215646969271755e-02,7.086006475775499247e-01
-4.578209788985379003e-01,2.172121574429184132e-01,-8.143210690963464948e-02,7.056982931820156013e-01
-4.629095614764138777e-01,2.176361613674903384e-01,-8.138684701277534850e-02,7.043376089806986373e-01
-4.738839553293742179e-01,2.184284725505766800e-01,-8.139918745363892982e-02,7.008275400089832852e-01
-4.794194910931579012e-01,2.187987834834504153e-01,-8.143190696246947746e-02,6.986331454765516424e-01
-4.871164085652788245e-01,2.183818251457405601e-01,-8.147646183125241415e-02,6.970844963087098334e-01
-4.977408438901366194e-01,2.177127350549466489e-01,-8.147928350281583021e-02,6.939951936701345137e-01
-5.020334239802013432e-01,2.172730802671765937e-01,-8.142958094030454397e-02,6.927687237898008110e-01
-5.092056869264300900e-01,2.158473151866288908e-01,-8.136242655303670135e-02,6.914377219297522803e-01
-5.190593553483329181e-01,2.137414239370141189e-01,-8.131665043003429016e-02,6.886703069071562489e-01
-5.259843145128350050e-01,2.117593452779850949e-01,-8.129857603386980713e-02,6.871859959079790192e-01
-5.346718040306890352e-01,2.088246263772103595e-01,-8.128530315453859345e-02,6.852709160170170621e-01
-5.410133171236261029e-01,2.066260814983832128e-01,-8.124631644722798973e-02,6.832683028914812162e-01
-5.462487784561612658e-01,2.044234383201272431e-01,-8.117814376133604404e-02,6.828492976789940494e-01
-5.536302504644586842e-01,2.010635744015447646e-01,-8.106398177373171088e-02,6.819798864734938348e-01
-5.611095208178614735e-01,1.974814493357332223e-01,-8.096723057413564295e-02,6.804489036050740403e-01
-5.672053434849826381e-01,1.939010979643042143e-01,-8.089142936996771005e-02,6.800534320151018219e-01
-5.746278083538167714e-01,1.892172912787880301e-01,-8.082101721355651469e-02,6.790960489796816768e-01
-5.809924754365808353e-01,1.849935031379464079e-01,-8.073805761475592868e-02,6.778233743673749423e-01
-5.870425044297290507e-01,1.804272304645217484e-01,-8.064563174851688276e-02,6.778452888504112872e-01
-5.941742804627908603e-01,1.747073775114463545e-01,-8.053187666088708341e-02,6.772473128752580784e-01
-6.006644549339043015e-01,1.691448819989881669e-01,-8.045676064675186256e-02,6.767494613222543309e-01
-6.073618978475400221e-01,1.629005363185732358e-01,-8.040192320570718754e-02,6.770385063186695751e-01
-6.140032689045965553e-01,1.563436102962931784e-01,-8.037195803595115207e-02,6.766591263591279493e-01
-6.198864078748218542e-01,1.501207723785234205e-01,-8.031979152182877613e-02,6.773957488492291512e-01
-6.263936745117114624e-01,1.427596577151078738e-01,-8.025734990166373539e-02,6.782362394981101827e-01
-6.330735517625688535e-01,1.346026982081935941e-01,-8.019010274746152245e-02,6.787831975994063072e-01
-6.396256048926824977e-01,1.256969603571305993e-01,-8.017191019524812223e-02,6.802227576595901715e-01
-6.464728907521732904e-01,1.155956268832317585e-01,-8.019760994170677115e-02,6.809386364116555290e-01
-6.530075014329849159e-01,1.045846714292769514e-01,-8.025739523808088360e-02,6.824673871507400680e-01
-6.585388263072190496e-01,9.443407368775513788e-02,-8.029466647145085123e-02,6.829897641692042054e-01
-6.633744954410351058e-01,8.464482365542724818e-02,-8.032414195201328933e-02,6.847563985417183252e-01
-6.678130410318389165e-01,7.486594454995912362e-02,-8.032386932382816480e-02,6.859116617284158890e-01
-6.715515884378590039e-01,6.608433780765424204e-02,-8.037009828229352282e-02,6.873503874135817870e-01
-6.753339971175728040e-01,5.654962064624272089e-02,-8.044744093547014085e-02,6.893885286664404033e-01
-6.791592103136963043e-01,4.588465804874640452e-02,-8.054606270722268480e-02,6.909653408532711039e-01
-6.827511005042454784e-01,3.470125630548046014e-02,-8.063677516808955004e-02,6.936589718819389239e-01
-6.859861947661957116e-01,2.330709670135556674e-02,-8.070090364552064133e-02,6.955939515184339506e-01
-6.885923865707470615e-01,1.277682486894094784e-02,-8.075584721842904434e-02,6.978554760637667442e-01
-6.906739462632907056e-01,3.147657464498441332e-03,-8.084307283063729699e-02,6.997490158675341299e-01
-6.922708951720143444e-01,-5.280592821845707559e-03,-8.094541525501650070e-02,7.009923351465979779e-01
-6.934833661590421583e-01,-1.253960010929705722e-02,-8.106680549775137357e-02,7.029211697187326413e-01
-6.943766889533080633e-01,-1.859672318643595598e-02,-8.117617800522394789e-02,7.043696756716015805e-01
-6.950165502342174895e-01,-2.345092594967866304e-02,-8.123413205331479758e-02,7.053719799448177064e-01
-6.954562944897214605e-01,-2.710540942471774753e-02,-8.128228326176638319e-02,7.060323353277754288e-01
-6.957339993182156679e-01,-2.956194114804825551e-02,-8.134261326009631365e-02,7.064285897664240865e-01
-6.958773966875845263e-01,-3.082036009757219489e-02,-8.142067384130478869e-02,7.066141175816650355e-01
-6.941035131057524676e-01,-3.274841252853596257e-02,-8.153705155836249441e-02,7.038350434779349074e-01
